0.0102388  0.0102388  0
0.0321083  0.0102388  0
0.0539777  0.0102388  0
0.0758472  0.0102388  0
0.0977166  0.0102388  0
0.119586  0.0102388  0
0.141455  0.0102388  0
0.163325  0.0102388  0
0.185194  0.0102388  0
0.207064  0.0102388  0
0.228933  0.0102388  0
0.250803  0.0102388  0
0.272672  0.0102388  0
0.294542  0.0102388  0
0.316411  0.0102388  0
0.33828  0.0102388  0
0.36015  0.0102388  0
0.382019  0.0102388  0
0.403889  0.0102388  0
0.425758  0.0102388  0
0.447628  0.0102388  0
0.469497  0.0102388  0
0.491367  0.0102388  0
0.513236  0.0102388  0
0.535105  0.0102388  0
0.556975  0.0102388  0
0.578844  0.0102388  0
0.600714  0.0102388  0
0.622583  0.0102388  0
0.644453  0.0102388  0
0.666322  0.0102388  0
0.688192  0.0102388  0
0.710061  0.0102388  0
0.73193  0.0102388  0
0.7538  0.0102388  0
0.775669  0.0102388  0
0.797539  0.0102388  0
0.819408  0.0102388  0
0.841278  0.0102388  0
0.863147  0.0102388  0
0.885017  0.0102388  0
0.906886  0.0102388  0
0.928755  0.0102388  0
0.950625  0.0102388  0
0.972494  0.0102388  0
0.994364  0.0102388  0
0.0102388  0.0321083  7.4337
0.0321083  0.0321083  9.88029
0.0539777  0.0321083  7.40345
0.0758472  0.0321083  0
0.0977166  0.0321083  0
0.119586  0.0321083  0
0.141455  0.0321083  0
0.163325  0.0321083  0
0.185194  0.0321083  0
0.207064  0.0321083  0
0.228933  0.0321083  0
0.250803  0.0321083  0
0.272672  0.0321083  0
0.294542  0.0321083  0
0.316411  0.0321083  0
0.33828  0.0321083  0
0.36015  0.0321083  0
0.382019  0.0321083  0
0.403889  0.0321083  0
0.425758  0.0321083  0
0.447628  0.0321083  0
0.469497  0.0321083  0
0.491367  0.0321083  0
0.513236  0.0321083  0
0.535105  0.0321083  0
0.556975  0.0321083  0
0.578844  0.0321083  0
0.600714  0.0321083  0
0.622583  0.0321083  0
0.644453  0.0321083  0
0.666322  0.0321083  0
0.688192  0.0321083  0
0.710061  0.0321083  0
0.73193  0.0321083  0
0.7538  0.0321083  0
0.775669  0.0321083  0
0.797539  0.0321083  0
0.819408  0.0321083  0
0.841278  0.0321083  0
0.863147  0.0321083  0
0.885017  0.0321083  0
0.906886  0.0321083  0
0.928755  0.0321083  0
0.950625  0.0321083  0
0.972494  0.0321083  0
0.994364  0.0321083  0
0.0102388  0.0539777  21.7098
0.0321083  0.0539777  23.9137
0.0539777  0.0539777  21.5146
0.0758472  0.0539777  11.6369
0.0977166  0.0539777  2.74834
0.119586  0.0539777  0
0.141455  0.0539777  0
0.163325  0.0539777  2.99445
0.185194  0.0539777  8.26516
0.207064  0.0539777  5.12734
0.228933  0.0539777  1.28463
0.250803  0.0539777  0
0.272672  0.0539777  0
0.294542  0.0539777  0
0.316411  0.0539777  0
0.33828  0.0539777  0
0.36015  0.0539777  0
0.382019  0.0539777  0
0.403889  0.0539777  0
0.425758  0.0539777  0
0.447628  0.0539777  0
0.469497  0.0539777  0
0.491367  0.0539777  0
0.513236  0.0539777  0
0.535105  0.0539777  0
0.556975  0.0539777  0
0.578844  0.0539777  0
0.600714  0.0539777  0
0.622583  0.0539777  0
0.644453  0.0539777  0
0.666322  0.0539777  0
0.688192  0.0539777  0
0.710061  0.0539777  0
0.73193  0.0539777  0
0.7538  0.0539777  0
